method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,training_time
LOCO-W,0.85,236.65341341747077,0.0,111.23356819602976,0.0,207.70393462482534,1.0,56.51941678552116,0.0,168.3975665101689,1.0,35.012510190415455,0.0,10.095150063504125,0.0,6.2082505631636185,0.0,118.41215072241789,0.0,124.47964506197061,0.0,172.14152732678437,1.0,-236.69669080159312,1.0,22.445036356799562,0.0,1.8692113535080495,0.0,-184.98100030800265,0.0,171.78565633516533,0.0,1.8673052853396233,0.0,27.79271601269766,0.0,112.52785923026116,0.0,-60.94033924059107,0.0,81.7732934925742,0.0,-97.30005598087085,0.0,155.43186396757832,1.0,-7.259437288344589,0.0,-18.87637360973338,0.0,108.94136930869986,0.0,-21.95706673749116,0.0,-183.82361608790438,1.0,48.0817378223402,1.0,217.24657357449118,0.0,-0.35954322294751845,0.0,-215.1356858317579,1.0,97.4697124687855,0.0,166.833929815644,1.0,175.8313190536336,0.0,-2.1092156428709936,1.0,-123.60038998575486,0.0,205.77950089511077,0.0,102.33736924264038,1.0,89.1953463877131,0.0,115.08607065593644,0.0,16.31273467690736,1.0,111.67754704756513,0.0,-132.70901054149027,0.0,102.22851305919207,0.0,-189.9535676462846,0.0,9.25812465392646,0.0,236.40515034777275,0.0,12.980322110003094,0.0,-11.292226563577723,0.0,1361.9542651176453
LOCO-HD,0.0,-0.16861943302365034,0.0,-0.3371097232912348,0.0,-0.37878702413775045,1.0,-0.1357467043207521,0.0,-0.20294880785928626,1.0,-0.1524043853675039,0.0,-0.4857771417492813,0.0,-0.3774838033540959,0.0,0.8613920026952542,0.0,-0.6780540727377797,0.0,1.4079198727025641,1.0,0.3847791454488174,1.0,1.8809524595750986,0.0,-1.083324939164072,0.0,-0.004480896793722877,0.0,-0.3436751900452464,0.0,0.014620447740014697,0.0,-0.6614429893696752,0.0,-0.1836150282505855,0.0,-0.6798097622133241,0.0,-0.3778533533557038,0.0,-0.5014905333169395,0.0,-7.983597788352597,1.0,-0.2668276262047584,0.0,-0.48254012106821165,0.0,-0.060709985251548915,0.0,-0.23874686880560603,0.0,0.4485204037335393,1.0,-3.7575953345820494,1.0,4.522927989851894,0.0,-0.5693450989837743,0.0,-1.197558913117291,1.0,-0.41177943774846426,0.0,-0.37035105602643625,1.0,-2.270085367691024,0.0,0.3158315285037361,1.0,-0.33552832055283943,0.0,-0.6048433391829349,0.0,-0.8351080687882018,1.0,-0.0028871718664049695,0.0,-0.36616433929765435,0.0,-0.05739276604111865,1.0,-0.4017486471615257,0.0,-0.3635549708686767,0.0,1.18212388272525,0.0,-0.2563306709920994,0.0,0.561343396091047,0.0,-0.6420162433689143,0.0,0.086142046611144,0.0,-0.8627090660387466,0.0,206.52716398239136
LOCO-HD,0.15,-9.122660880997273,0.0,2.025683438912637,0.0,-8.497679409881385,1.0,-0.5444665988554505,0.0,-6.548056934996737,1.0,-7.008137381164829,0.0,-8.570935012533482,0.0,-9.735236406178188,0.0,-8.83863217015579,0.0,-9.155100032950429,0.0,-7.016228780101159,1.0,-9.973934026069713,1.0,-8.925122466679454,0.0,-9.35947129119171,0.0,-10.066885423329268,0.0,-10.849235921253353,0.0,-6.984256774521242,0.0,-10.055975459630957,0.0,-9.582531677244503,0.0,-6.407695298920771,0.0,-9.606510111376537,0.0,-2.1138183235050008,0.0,-14.824843801179355,1.0,-3.1713243374440765,0.0,-18.888073576298126,0.0,-10.819614234930043,0.0,-11.893480835923782,0.0,-8.941309609087568,1.0,-11.071759874987265,1.0,-9.795161626624889,0.0,-7.689363877540245,0.0,-13.645325654559372,1.0,-7.351795520975088,0.0,-6.528843690881189,1.0,-1.563609249425582,0.0,-13.666297552599985,1.0,-10.145901837023786,0.0,-4.964228619904361,0.0,-2.321597925104811,1.0,-5.350711308283593,0.0,-7.176949217053021,0.0,-6.404231402063061,1.0,-12.410846082547152,0.0,-8.572597075782284,0.0,-14.029731852062525,0.0,-8.065988290871445,0.0,-10.465272373461374,0.0,-0.6811276464524667,0.0,-9.591215384264046,0.0,-7.496003394255581,0.0,208.52585434913635
LOCO-HD,0.3,-0.9933242591133649,0.0,1.9353043289328866,0.0,-0.9206036761307814,1.0,-0.4254263812285899,0.0,14.583772479153481,1.0,-0.8499407980364708,0.0,15.831610141491296,0.0,-0.7865206052682083,0.0,9.68576554347004,0.0,0.43538789909075604,0.0,-10.236899065628393,1.0,30.034516969980018,1.0,-0.6616078852350142,0.0,-0.5478480602266131,0.0,0.17389003865548602,0.0,-0.7696572958762431,0.0,-0.21619512061602109,0.0,-0.5375988427838365,0.0,-0.13333570584626386,0.0,-0.2562950239990869,0.0,7.680438912110731,0.0,0.004333054026403715,0.0,21.33105695628393,1.0,16.57384237892819,0.0,-1.5822723220058492,0.0,11.97428125216203,0.0,0.12698837811439034,0.0,-0.4933113788007404,1.0,0.5586730988624709,1.0,-0.30507883763829113,0.0,0.8313994577557082,0.0,1.2517630204569627,1.0,0.20395072299612593,0.0,-0.6793777455180248,1.0,-0.38728381935573,0.0,5.400310087580351,1.0,-0.5276833934034926,0.0,2.775824727773056,0.0,40.15353910853537,1.0,10.776383325379925,0.0,-1.600612947886475,0.0,2.967213117527365,1.0,-0.6806032769545141,0.0,-0.843218872340401,0.0,1.2789435683542365,0.0,-0.633341832298413,0.0,0.4867928260752592,0.0,-7.118137274310243,0.0,1.1874950760026763,0.0,33.98144513888002,0.0,186.99964785575867
LOCO-HD,0.5,0.7928963416421766,0.0,0.3006905358147378,0.0,-14.979230519198097,1.0,-0.08930487684324362,0.0,0.4684552481080573,1.0,0.1469605955563793,0.0,-0.2137334498115706,0.0,0.09426526242134514,0.0,-0.31416480036108396,0.0,-1.8294983502780724,0.0,0.7079056402032506,1.0,10.043739274580219,1.0,0.6860766495697135,0.0,0.05163344349000454,0.0,0.6989722464633132,0.0,0.25397054965071675,0.0,1.7772291196170613,0.0,0.9679536833403404,0.0,0.3766924776932683,0.0,-0.0620718917222689,0.0,0.2977873579645802,0.0,0.20000058508850316,0.0,0.7952065059071742,1.0,0.6638211425923828,0.0,0.38272833445290644,0.0,0.42252167580284095,0.0,0.8734093242914014,0.0,0.9075160309824923,1.0,-0.6497870720692731,1.0,0.7961394815774838,0.0,-0.4272181490883895,0.0,0.05656255927465281,1.0,0.4241874045693521,0.0,1.4006922098813561,1.0,-0.5038818549233497,0.0,-1.2748171576270124,1.0,0.6749988653606351,0.0,0.492074849572532,0.0,0.528793971201651,1.0,0.28929401780987973,0.0,-0.2543281590784545,0.0,1.5586232874092047,1.0,0.7055348014035303,0.0,0.7441101335307962,0.0,0.2454636136256454,0.0,0.31718605125183785,0.0,0.6407777999366431,0.0,-0.09881328058082772,0.0,0.2714893023534728,0.0,-0.2754628911690702,0.0,209.46211433410645
LOCO-HD,0.65,2.0193984841993142,0.0,0.718548645940075,0.0,-1.173523635847289,1.0,-1.0152148637592404,0.0,2.603211030061118,1.0,4.30657710280002,0.0,-0.5828101356893853,0.0,-0.44827747106751303,0.0,-6.325124888016433,0.0,-0.15635279495023724,0.0,-1.107632284135093,1.0,1.4546386341970106,1.0,0.4430615365648123,0.0,-0.39117179571462657,0.0,-0.660071745172047,0.0,-0.09118315195428295,0.0,-0.22176847028606517,0.0,0.23953944647854541,0.0,-0.10122758594513925,0.0,-0.289792553195241,0.0,0.019432582063814152,0.0,0.3095079934574869,0.0,0.6019199284015144,1.0,0.2634598657282936,0.0,-2.4310843542160683,0.0,-0.4328990890372779,0.0,0.00271803055699138,0.0,-6.4845786530478335,1.0,-2.522739541848466,1.0,0.3211568344415241,0.0,-1.8432741741598306,0.0,-1.1411376070950041,1.0,0.5792408681201096,0.0,-0.5472449041281493,1.0,0.7496223988457018,0.0,-2.6512015398866993,1.0,-1.6039480427264152,0.0,-0.4163004536021617,0.0,3.2377255705819152,1.0,-2.910448197910341,0.0,0.4979178350994289,0.0,-3.3065230389024123,1.0,0.26445605560599006,0.0,-0.9623947294102777,0.0,-0.7425277215625101,0.0,-0.4905357838356963,0.0,-0.31637847793984974,0.0,-1.3561244912171446,0.0,-0.37493500168449145,0.0,-1.1000361190616559,0.0,224.43552708625793
LOCO-HD,0.85,-3.1398406802877616,0.0,3.414623781156024,0.0,16.59791157693826,1.0,25.655869481479897,0.0,-12.357161030479347,1.0,-11.285189479105611,0.0,-34.31774449033003,0.0,7.780359199202508,0.0,-12.385851300186744,0.0,-2.088781588077495,0.0,-30.12393679795548,1.0,4.753316762861573,1.0,9.868054921732664,0.0,-11.082108104583313,0.0,-3.1677517952760468,0.0,-3.3077372315052003,0.0,-4.766297524824665,0.0,6.678953465176335,0.0,0.3975557102347693,0.0,-41.59362808315234,0.0,-16.64558342960879,0.0,-6.5057019866019345,0.0,17.255478831744767,1.0,16.979717689609345,0.0,-16.45228862290628,0.0,-2.063177801561494,0.0,-20.158346625055174,0.0,-21.438288543744136,1.0,-36.22343884807702,1.0,49.47493439370891,0.0,-36.76947215443704,0.0,24.340788153769154,1.0,-0.35291037961735583,0.0,-6.569186095779116,1.0,0.0024660603397705927,0.0,-17.69199293135665,1.0,-34.70244369599686,0.0,-20.69502219052123,0.0,24.426264480865314,1.0,-23.204600255401488,0.0,-20.804519494823012,0.0,11.672990865675445,1.0,-0.4609627474019362,0.0,8.813788257901422,0.0,-6.3343853734699,0.0,3.898660851816487,0.0,-14.069015334659298,0.0,4.3015714161804794,0.0,-7.368048662314152,0.0,12.127511832274763,0.0,242.29757452011108
S-CPI,0.0,-5.628061273347328e-14,0.0,-0.008106817955759913,0.0,-0.05114841461061875,1.0,-5.628061273347328e-14,0.0,0.01463914340439431,1.0,0.060659574047396726,0.0,-0.016604828421843267,0.0,-0.02562417244851729,0.0,0.1552451230080882,0.0,-0.08889805864427136,0.0,0.1598463356844046,1.0,0.0664034494694997,1.0,1.5482794656392262,0.0,-0.03515410186799606,0.0,-5.628061273347328e-14,0.0,0.1768831175612863,0.0,-0.012575870159471468,0.0,0.020596748535892023,0.0,-5.628061273347328e-14,0.0,-0.33545604433821735,0.0,-0.027369674502088038,0.0,-5.628061273347328e-14,0.0,-8.584386964928804,1.0,-5.628061273347328e-14,0.0,-0.01146453451210078,0.0,0.12380473271958739,0.0,0.1253298286332377,0.0,-0.47191965990275164,1.0,0.10587637966181103,1.0,-0.00018303467445233276,0.0,0.0006648373121242012,0.0,-0.13573985480672832,1.0,-0.0018521806337633792,0.0,-0.22597139987599596,1.0,-0.2826268083687396,0.0,0.18611502694282103,1.0,0.046147409054270554,0.0,0.3059092954117659,0.0,-1.0258921005652493,1.0,-5.628061273347328e-14,0.0,-0.015644107466725093,0.0,0.1862860196685107,1.0,-0.05790762458261297,0.0,0.01071988575198261,0.0,0.5751221021891033,0.0,-0.049951830501953794,0.0,0.3965391876245729,0.0,-0.021557612014401744,0.0,0.004093209829061559,0.0,0.022373212050466138,0.0,25.268368244171143
S-CPI,0.15,0.263776827131633,0.0,-0.46328608544010225,0.0,-0.8666391614270585,1.0,-1.489551612007238,0.0,2.1929878368481615,1.0,-0.21783753203408196,0.0,-0.3155107581030655,0.0,0.0873594770503346,0.0,1.8554877251060329,0.0,-1.0424658133398632,0.0,-4.739810802807386,1.0,0.3452373519680782,1.0,0.11362548553519658,0.0,0.4091287927556467,0.0,-0.5182777536035273,0.0,-3.57104780856228,0.0,-1.663649037828299,0.0,0.2833705374569328,0.0,0.2565822244258191,0.0,-0.25965929418542727,0.0,1.390513905834221,0.0,0.018928782736990418,0.0,-3.5244487855333553,1.0,0.2734308220972466,0.0,-4.763602350721043,0.0,0.03141441704343324,0.0,-0.3027027535324578,0.0,1.485635836519913,1.0,1.0017404470663633,1.0,-0.4791833816200031,0.0,0.5984955155072373,0.0,-5.631196856867296,1.0,0.8621008510015887,0.0,5.099301727048161,1.0,0.5644383600535902,0.0,1.3735914009911052,1.0,-0.19417273465982213,0.0,-1.3152156851834145,0.0,-0.16551998487675473,1.0,-0.526179203126726,0.0,0.04035986414765326,0.0,1.0493040128214617,1.0,-0.48000744778649657,0.0,-0.0740287887983114,0.0,-2.8886666713625213,0.0,-0.3011822279297508,0.0,-4.572032487876815,0.0,0.24892576701882146,0.0,-0.0041284917737039895,0.0,0.480240898037458,0.0,23.18074083328247
S-CPI,0.3,0.17784589173513746,0.0,-0.13459896416257286,0.0,0.15886696122398497,1.0,-0.15747269157391022,0.0,0.10383518962485276,1.0,0.0,0.0,-0.04203235868652711,0.0,-0.02862913090463942,0.0,0.016937072082147987,0.0,-0.303620073300453,0.0,-9.570866933460655,1.0,-0.3476022623545413,1.0,0.03983912279395689,0.0,0.0,0.0,-0.04665909121405264,0.0,-0.0009534467279639886,0.0,-0.03333704212388178,0.0,0.0018453414386925997,0.0,0.0,0.0,0.013938014018603468,0.0,0.0104745688576155,0.0,-0.09247170830758927,0.0,0.8525589175959151,1.0,-0.045737726983282635,0.0,-0.04761044064655898,0.0,0.0025532162061325035,0.0,0.034869341024686674,0.0,0.5133788446500764,1.0,-1.272269645326758,1.0,-0.06394802811104058,0.0,0.043540987062915336,0.0,-0.20345897010588038,1.0,-0.006561234129274471,0.0,0.12245781030634305,1.0,-0.038564028105804816,0.0,0.0076879624311396305,1.0,-0.00703421898793245,0.0,-0.04049289851206937,0.0,0.0836278764266484,1.0,-0.0709463421563975,0.0,-0.1406917669013151,0.0,-2.3159691492470067,1.0,-0.02043503285995255,0.0,-0.05630691117129807,0.0,-0.12466319246902575,0.0,0.00794990003805426,0.0,0.27605524857783686,0.0,-5.09238754759364,0.0,-0.0030077304395130303,0.0,0.01709311405869641,0.0,21.61468005180359
S-CPI,0.5,0.0007737864577150207,0.0,0.0,0.0,-16.9324019926206,1.0,-0.03620358784572919,0.0,0.014458557533339219,1.0,0.0,0.0,0.0,0.0,0.22367279326258,0.0,-0.0860094059184535,0.0,-2.3699977714858673,0.0,-0.7099497299972796,1.0,-0.12091869070067476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058278284446750695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012155287268990715,0.0,0.0,0.0,-0.06328059135702604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02435158890703536,1.0,0.0064241256364037345,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04458594459977954,0.0,0.4955809515418013,1.0,-0.5161091809389353,0.0,-2.386481555467947,1.0,0.0,0.0,0.0,0.0,0.1359819866791841,1.0,0.0,0.0,-0.005259458370603332,0.0,0.11684731447297793,1.0,0.2347142427128806,0.0,0.0,0.0,0.03933940860482979,0.0,0.12598165832985003,0.0,-0.1660984913773928,0.0,0.0018736203153569269,0.0,0.0,0.0,0.0,0.0,21.368046522140503
S-CPI,0.65,0.025499464280215708,0.0,-0.08633348119387577,0.0,0.041830633119449734,1.0,0.04974985361470074,0.0,-0.47967742044377676,1.0,-0.5258361108289056,0.0,-0.08624161337768846,0.0,-0.004635787820011456,0.0,-1.7823243954654067,0.0,0.015269309620344477,0.0,0.0430856058509526,1.0,0.7908126362036288,1.0,-0.00042104404768690415,0.0,0.019480469707262516,0.0,0.04112760616999142,0.0,0.01854309844380659,0.0,0.03030078629856437,0.0,0.40955354876995675,0.0,0.010872984558933006,0.0,-0.024683414506956852,0.0,-0.05115649219191039,0.0,0.003679798941625945,0.0,0.6963451189395159,1.0,-0.06697843377687245,0.0,-0.52016572227828,0.0,-1.2719384463096477,0.0,0.23716873757297038,0.0,-4.460122427793513,1.0,-0.2034557489316672,1.0,1.1704177232285708,0.0,-0.6703580073673997,0.0,1.0267366336283277,1.0,-0.44576159699747925,0.0,0.019324401405063526,1.0,-0.059857216329212204,0.0,-0.12142526611034672,1.0,-1.6649744415844614,0.0,0.1503064259350027,0.0,2.203330227579407,1.0,1.1260844681521238,0.0,0.054140004509139146,0.0,0.36626905608778265,1.0,0.012741002592857773,0.0,-0.015085071770454756,0.0,0.055986029289584564,0.0,0.00815644689631575,0.0,0.010086847936182124,0.0,-0.7601540896367209,0.0,-0.0023027526766543475,0.0,-1.0478850231414967,0.0,25.941298246383667
S-CPI,0.85,-0.346181505880404,0.0,-1.6108116617875332,0.0,-3.6094545174541897,1.0,-2.7878790107626745,0.0,-2.549256338942044,1.0,1.0852383871440565,0.0,-0.8037510493949466,0.0,0.3235894910396905,0.0,1.0789147084553274,0.0,2.295607084560646,0.0,2.4566539996030343,1.0,0.7993983195473952,1.0,-0.720405997006902,0.0,-0.5162181785689233,0.0,-0.32426236369793954,0.0,-0.6830457605792842,0.0,-1.487954825020581,0.0,0.5486358895330403,0.0,-1.7803552007816876,0.0,-1.8108961474913576,0.0,-1.7480571755655065,0.0,0.05655391082075424,0.0,-0.310817338928608,1.0,-0.6569241657135729,0.0,-0.5402266263022532,0.0,-1.8771837405491323,0.0,0.009406019233724106,0.0,-0.03372669783022214,1.0,-0.39761718472891067,1.0,0.4340383809632034,0.0,-4.349218483280772,0.0,0.6195826022605777,1.0,-3.5540626496380456,0.0,4.777389787606036,1.0,0.28376979242859246,0.0,-2.1726214298462647,1.0,-0.7126742723447379,0.0,5.696225543325096,0.0,-2.342323980206296,1.0,-2.9497153003489984,0.0,1.23740109620952,0.0,-1.5933835895682456,1.0,-9.4733821273202,0.0,1.0498339269250858,0.0,-0.08879237866748067,0.0,0.7616588425875789,0.0,-0.46591660341637,0.0,-0.4233991000568053,0.0,0.15019377104396323,0.0,-0.8192407214821315,0.0,29.72468376159668
0.5*CPI,0.0,0.0,0.0,-0.037167038309348754,0.0,-0.2411101948858061,1.0,0.0,0.0,0.013203053962570266,1.0,0.0818273866353536,0.0,0.007557696181606843,0.0,0.026623150241078974,0.0,0.004207672164284304,0.0,-0.0113789285653354,0.0,0.02293609471274749,1.0,0.10822209783165704,1.0,1.21411518853958,0.0,-0.10281490241968072,0.0,0.0,0.0,0.15822570441437733,0.0,-0.12357115667862217,0.0,-0.0014881142084846033,0.0,0.0,0.0,-0.35909536071727644,0.0,0.04219587907502387,0.0,0.0,0.0,-2.9189489004647555,1.0,0.0,0.0,-0.0064283860147043015,0.0,0.08469708682588362,0.0,0.0,0.0,-0.4388407045257736,1.0,1.3651326208949683,1.0,-0.021779568524095794,0.0,-0.0018204615742263286,0.0,-0.09056071606292448,1.0,0.0,0.0,-0.11085677628238955,1.0,0.43158107856945094,0.0,-0.11820526636927298,1.0,-0.03691393117699704,0.0,0.40058689733888286,0.0,-0.7263207199369504,1.0,0.0,0.0,0.008847968770453463,0.0,-0.08673671959661533,1.0,-0.005369845061210299,0.0,-0.006570097146948228,0.0,0.27429835734321273,0.0,-0.08557114004005939,0.0,0.3328549957176392,0.0,-0.024416512937250445,0.0,0.0,0.0,0.020140442236510125,0.0,22.860764503479004
0.5*CPI,0.15,0.013251097287351854,0.0,-0.1669329360083367,0.0,-0.27537436597961573,1.0,0.036663317655495575,0.0,0.6846894243364403,1.0,0.6343184580882877,0.0,0.008648744023517452,0.0,0.12233845228382734,0.0,1.6443815135313855,0.0,-0.06610471503346105,0.0,0.10827237319639949,1.0,0.47984943670014957,1.0,-0.0919259701465478,0.0,-0.005252273250135886,0.0,-0.10433442392329084,0.0,-1.052001889617003,0.0,-0.8938827608097739,0.0,0.34413841362621156,0.0,0.033159043324900495,0.0,0.0896387163164718,0.0,1.9561970573809475,0.0,-0.31499296922908115,0.0,-0.8946270517239725,1.0,0.3367206190475116,0.0,-2.539458472407034,0.0,0.0444496825501659,0.0,0.20532455449365727,0.0,0.78854492428502,1.0,0.1978135647092074,1.0,-0.08643617954963645,0.0,0.048745210224254265,0.0,-0.832332064837729,1.0,0.2639047077597496,0.0,1.9730009151146248,1.0,0.3231082154907483,0.0,3.516802521728721,1.0,-0.1737422061580105,0.0,-2.6036065836402855,0.0,0.16511688510217937,1.0,0.4315850280761282,0.0,-0.011621368853042213,0.0,0.9808450706937748,1.0,-0.08643621811532398,0.0,-0.020745103321289093,0.0,-1.3306941875795815,0.0,0.17578835380021474,0.0,0.12759583702273858,0.0,-0.08491374308806598,0.0,0.04948780961926502,0.0,0.3882653045725135,0.0,28.274256706237793
0.5*CPI,0.3,0.07490541528201788,0.0,-0.005581353153530699,0.0,0.6890503761250386,1.0,-0.0465427103320053,0.0,0.03306453471671489,1.0,0.0,0.0,0.0,0.0,-0.03291659177128281,0.0,0.01753522782328787,0.0,0.011974584883859052,0.0,-2.8256821648925268,1.0,-0.26138896542116186,1.0,0.039030904583626125,0.0,0.0,0.0,-0.014433063618980668,0.0,-0.00033834691822676177,0.0,-0.040873762798128155,0.0,-0.033290112151036055,0.0,0.0,0.0,-0.06043001153219052,0.0,0.0030913435587365257,0.0,-0.13932954920727525,0.0,0.9894958008517847,1.0,-0.019117774180614333,0.0,-0.024264700802007155,0.0,-0.024501233590171978,0.0,0.02751780883144761,0.0,0.3076931841980013,1.0,-0.7847406166957,1.0,0.011258672143299009,0.0,0.06548666842058992,0.0,-0.0212893541305732,1.0,0.00047650325890913336,0.0,0.0813713173053543,1.0,0.056000500237615825,0.0,0.5427127444845325,1.0,-0.01205484983995575,0.0,-0.1913416273652615,0.0,0.14643725024677678,1.0,-0.05676158263395337,0.0,0.07391012425208032,0.0,-1.4600641948937323,1.0,0.08644363143656619,0.0,-0.055928729564328705,0.0,-0.15053299758574212,0.0,-0.014248061433846715,0.0,0.10157283735534861,0.0,-3.31547050521246,0.0,0.016929109249531393,0.0,0.028073314499835078,0.0,22.463417530059814
0.5*CPI,0.5,0.0,0.0,0.0,0.0,-8.936764908919315,1.0,-0.025372331726885022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1545643674850794,0.0,-0.06288138309102465,0.0,-1.318132653626293,0.0,-0.2767470767589373,1.0,0.28685919271615035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368067081184222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007074972830793058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019862650842043195,1.0,0.008018710775246518,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09400290750014051,0.0,0.4532433013069692,1.0,-0.05437832682895305,0.0,0.09614894493125803,1.0,0.0,0.0,0.0,0.0,0.13825977561307923,1.0,0.0,0.0,0.0,0.0,0.46913726336734385,1.0,0.20134908341293567,0.0,0.0,0.0,-0.02884250867120386,0.0,0.06690506247772987,0.0,0.1851844812414356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59732723236084
0.5*CPI,0.65,-0.288369658277702,0.0,0.20020806234828115,0.0,-0.7292829601955759,1.0,-0.4328068455583889,0.0,1.3892490169921246,1.0,-0.6895769563357419,0.0,-0.13399154017889714,0.0,0.0,0.0,-0.6963521964254369,0.0,0.043464061817957145,0.0,-0.02407192102288036,1.0,0.4994860565208512,1.0,-0.04152271001385088,0.0,-0.012219183173243664,0.0,-0.07664412530368736,0.0,0.016334243620747202,0.0,-0.004147398604516184,0.0,0.2960688952072985,0.0,0.20025429302455677,0.0,-0.04885444347254975,0.0,-0.01043972894845524,0.0,-0.10436131491675837,0.0,0.2847125487109281,1.0,-0.03956652937586114,0.0,-0.19335434948715147,0.0,-1.148251073930254,0.0,0.03975624495717511,0.0,-0.889805132067977,1.0,-0.06518022823613023,1.0,0.9310040385079219,0.0,-0.31015324033973,0.0,0.25782744691321113,1.0,-0.48838248386280725,0.0,0.06535258567532765,1.0,0.1311397018184266,0.0,0.014336861943462509,1.0,-1.2450917463030464,0.0,1.1941447546577422,0.0,1.8737502734167606,1.0,1.349516696569566,0.0,-0.009368894541978534,0.0,2.10672467588941,1.0,-0.06396626206412748,0.0,-0.020241788305753516,0.0,0.1390020945550816,0.0,0.011370631743005788,0.0,0.01539172556076096,0.0,-0.45312567613402166,0.0,0.0010325249557183724,0.0,-0.6466841151874689,0.0,25.69682765007019
0.5*CPI,0.85,-0.10930693598561447,0.0,0.1620178356290296,0.0,-4.897339478619784,1.0,-1.9558502957285953,0.0,-2.308874034987639,1.0,2.0080210245372427,0.0,-0.6081192213023314,0.0,0.11313732632939377,0.0,1.7180516221362154,0.0,1.4325870764345723,0.0,5.639527653430548,1.0,1.598757051242501,1.0,-0.5503335945667231,0.0,0.22373741414642723,0.0,0.12881761678221437,0.0,-0.10511715872024752,0.0,2.213764358531563,0.0,1.199218208477049,0.0,-0.3871753930975217,0.0,-0.9093504387469693,0.0,-0.7163735842173651,0.0,-0.3403054427070913,0.0,1.2845039178480135,1.0,0.41585741652363595,0.0,-0.8528369064279104,0.0,-0.7590480584765089,0.0,0.134915516825032,0.0,2.5027904531154945,1.0,-0.6435320361433128,1.0,10.07511259228309,0.0,-1.5436669168903734,0.0,1.165107455409668,1.0,-2.0107882871957656,0.0,0.4314151668173736,1.0,0.1340233458966793,0.0,0.6076532623985997,1.0,-0.3219980651933838,0.0,2.1023238073554467,0.0,-0.7334690826675399,1.0,-1.766570869413357,0.0,0.371244365313089,0.0,0.3766894957487352,1.0,-0.15007709691235505,0.0,0.6457323971838775,0.0,0.17951462826752618,0.0,1.0640232758772186,0.0,-0.46897439321173806,0.0,1.0409052293277625,0.0,0.04474333517242712,0.0,0.06900957725790136,0.0,28.051549673080444
PFI,0.0,0.0,0.0,-0.0021484765486832202,0.0,-0.01394236035071117,1.0,0.0,0.0,0.0007631510642163164,1.0,0.004729171034533408,0.0,0.00043684728487747293,0.0,0.001538812917743826,0.0,2.1134092069274857e-05,0.0,-0.000657741616588936,0.0,0.0013257099882650891,1.0,0.026121416239714534,1.0,0.07003697777691187,0.0,-0.005943966801133627,0.0,0.0,0.0,0.009143405547224148,0.0,-0.006076417754972141,0.0,-8.601675160946343e-05,0.0,0.0,0.0,-0.020769031849081188,0.0,0.002438850185569663,0.0,0.0,0.0,-0.16955304148377337,1.0,0.0,0.0,-0.0003715799792232133,0.0,0.004895000399987026,0.0,0.0,0.0,-0.025384659005940335,1.0,0.09038572480600493,1.0,-0.001258956627673058,0.0,-0.0001052273253563385,0.0,-0.0052354167767703075,1.0,0.0,0.0,-0.006408972235746546,1.0,0.024928451999507217,0.0,-0.006480108919081573,1.0,-0.002133844544001562,0.0,0.023139400049576153,0.0,-0.04203412830542064,1.0,0.0,0.0,0.0005114260629390799,0.0,-0.005014315196447683,1.0,-0.00031039259048526446,0.0,-0.00037977139732348064,0.0,0.015847838279420046,0.0,-0.004946922526279707,0.0,0.021280713183770672,0.0,-0.0014113900457140005,0.0,0.0,0.0,0.0011641262586756795,0.0,17.174915552139282
